"ID","School","Teacher","ChildAge","Gender","Ethnic","BA","LC","DLS","FS"
8006,80,41,3.19,1,1,8,4,2,3
6533,65,34,4.11,1,1,0,0,0,0
3210,32,15,4.06,1,0,0,2,0,2
92408,924,73,4.06,1,1,5,0,0,0
3204,32,15,3.6,1,1,0,0,0,1
99609,996,79,3.4,1,0,4,0,0,0
91248,912,68,3.39,1,1,0,0,0,0
7288,7006,87,4.47,1,0,0,0,0,2
5131,51,25,3.77,1,0,0,2,1,0
324,3,1,3.72,1,1,2,2,0,1
91243,912,68,3.71,1,0,0,0,0,0
99616,996,79,3.64,1,0,1,0,1,0
93207,932,75,3.57,1,1,5,4,0,1
91244,912,68,3.56,1,1,5,3,1,1
99810,998,81,3.56,1,0,0,0,0,0
99601,996,79,3.55,1,0,4,0,2,0
7043,7002,84,4.97,1,1,0,0,0,0
11211,112,56,4.91,1,1,3,1,1,4
7293,7006,87,4.91,1,0,0,3,0,3
7168,7004,86,4.79,1,1,0,0,0,0
99715,997,80,4.31,1,0,0,0,0,0
99819,998,81,4.12,1,0,1,0,0,2
5134,51,25,3.92,1,0,5,5,3,4
11210,112,56,4.8,1,1,1,2,2,5
5345,53,27,3.48,0,NA,0,0,0,0
93222,932,75,3.48,0,1,0,1,0,1
99904,999,82,3.47,0,1,1,0,1,1
3201,32,15,3.45,0,1,0,2,0,0
403644,36,18,3.43,0,0,8,3,2,4
91239,912,68,3.42,0,0,0,0,1,0
90222,902,66,3.41,0,0,0,0,0,0
5716,57,30,3.4,0,1,6,2,3,0
5318,53,27,3.39,0,1,4,0,0,0
5719,57,30,3.37,0,1,0,0,0,0
92406,924,73,3.36,0,1,4,0,1,0
99906,999,82,3.35,0,0,1,1,0,0
92404,924,73,3.34,0,0,1,0,0,0
99903,999,82,3.34,0,0,0,0,1,0
3303,33,16,3.33,0,1,2,3,2,0
3303,33,16,3.33,0,1,2,3,2,0
491242,912,68,3.33,0,1,6,5,3,2
99914,999,82,3.33,0,1,3,0,1,0
3217,32,15,3.32,0,1,4,4,0,1
5703,57,30,3.32,0,1,3,2,0,0
91010,910,67,3.32,0,1,1,0,0,0
99901,999,82,3.32,0,0,7,5,4,2
6532,65,34,3.31,0,1,0,2,0,0
92016,920,70,3.3,0,0,6,1,0,1
5316,53,27,3.27,0,1,12,5,4,3
91914,919,69,3.26,0,1,0,0,0,0
99909,999,82,3.26,0,0,3,4,1,2
92423,924,73,3.24,0,1,7,4,0,1
99912,999,82,3.24,0,0,3,3,4,5
99911,999,82,3.2,0,0,1,0,0,0
8007,80,41,3.19,0,1,5,4,0,2
92005,920,70,3.18,0,1,1,4,1,1
90232,902,66,3.17,0,1,7,1,1,2
92414,924,73,3.15,0,1,1,2,0,0
91001,910,67,3.14,0,1,1,0,0,0
92007,920,70,3.14,0,1,2,5,1,1
92424,924,73,3.12,0,0,2,3,0,0
92405,924,73,3.08,0,1,4,3,0,0
93226,932,75,3.08,0,1,0,0,0,1
190,68.5,35,4.49,0,1,3,1,3,3
188,68.5,35,4.46,0,NA,1,1,1,3
195,68.5,35,4.42,0,1,3,3,5,2
373,79,39,4.31,0,1,9,1,1,1
410115,10,6,4.27,0,0,10,3,3,1
3306,33,16,4.16,0,1,11,4,5,1
3306,33,16,4.16,0,1,11,4,5,1
5349,53,27,4.16,0,0,0,0,0,0
91002,910,67,4.13,0,1,1,0,0,0
491917,919,69,4.12,0,1,7,2,3,0
5346,53,27,4.08,0,1,0,0,0,0
6541,65,34,4.08,0,1,1,0,0,1
5712,57,30,4.05,0,1,2,1,0,0
92418,924,73,4.05,0,1,0,0,0,0
8001,80,41,4.04,0,1,4,3,0,1
5709,57,30,4.02,0,1,4,2,0,0
93217,932,75,4.02,0,1,0,2,0,1
90219,902,66,4,0,1,0,0,0,0
12407,124,57,3.99,0,1,0,2,1,0
6535,65,34,3.96,0,1,0,1,0,1
92004,920,70,3.95,0,1,0,0,0,0
92705,927,74,3.95,0,1,0,0,0,1
5705,57,30,3.94,0,1,3,0,2,1
3202,32,15,3.92,0,1,5,4,5,3
92011,920,70,3.92,0,1,0,0,1,0
5303,53,27,3.91,0,1,0,0,0,0
92407,924,73,3.91,0,1,0,0,0,0
408002,80,41,3.87,0,1,4,5,0,2
3207,32,15,3.86,0,1,0,1,1,1
5704,57,30,3.85,0,1,1,3,0,2
6534,65,34,3.85,0,1,0,2,0,0
6545,65,34,3.85,0,1,0,0,1,0
92014,920,70,3.84,0,1,0,2,0,0
92409,924,73,3.84,0,1,0,0,0,0
92413,924,73,3.84,0,0,0,1,0,1
91011,910,67,3.82,0,0,1,0,1,0
5702,57,30,3.81,0,1,3,1,0,2
92422,924,73,3.8,0,1,0,1,0,0
5706,57,30,3.79,0,1,6,0,3,5
8009,80,41,3.79,0,1,2,1,1,0
5708,57,30,3.78,0,1,1,1,1,1
99907,999,82,3.78,0,0,0,0,0,0
5713,57,30,3.75,0,1,3,1,1,1
6542,65,34,3.73,0,1,0,2,1,0
92009,920,70,3.73,0,1,0,2,0,2
3212,32,15,3.71,0,1,0,4,1,3
5715,57,30,3.69,0,1,9,3,2,0
93220,932,75,3.69,0,1,6,0,1,1
3304,33,16,3.67,0,1,2,1,0,1
3304,33,16,3.67,0,1,2,1,0,1
99913,999,82,3.67,0,0,3,1,2,0
6543,65,34,3.66,0,1,2,1,1,1
92706,927,74,3.66,0,1,1,0,1,4
6544,65,34,3.65,0,1,7,5,3,1
91009,910,67,3.59,0,1,5,0,0,0
92410,924,73,3.58,0,1,2,1,1,0
92420,924,73,3.58,0,1,0,2,0,2
3211,32,15,3.56,0,1,2,2,1,0
3618,36,18,5.37,0,0,0,0,0,0
189,68.5,35,5.25,0,1,0,0,0,0
7214,7005,87,5.18,0,1,0,0,0,0
7038,7002,84,5.13,0,1,0,0,0,0
185,68.5,35,5.07,0,1,4,0,1,2
7221,7005,87,5.05,0,0,0,1,2,0
372,79,39,4.97,0,1,0,0,0,0
7218,7005,87,4.92,0,1,0,0,0,0
7210,7005,87,4.88,0,0,0,0,1,1
7233,7005,87,4.87,0,0,0,0,0,0
7212,7005,87,4.84,0,1,0,0,0,0
7092,7003,85,4.81,0,0,3,0,1,1
7235,7005,87,4.59,0,1,1,0,0,2
93212,932,75,3.49,0,1,1,0,1,0
5339,53,27,3.48,0,1,4,0,0,0
5341,53,27,3.47,0,1,4,0,0,0
5628,56,29,3.47,0,1,3,4,2,2
8269,82,44,3.47,0,1,4,1,0,0
490219,90,49,3.47,0,0,4,5,4,3
90205,902,66,3.47,0,1,0,0,0,0
91233,912,68,3.47,0,1,0,0,2,0
327,3,1,3.46,0,1,3,2,0,0
5612,56,29,3.46,0,1,0,0,0,0
8246,82,44,3.46,0,1,0,1,0,1
99615,996,79,3.46,0,0,4,0,1,0
99618,996,79,3.45,0,0,1,1,1,0
5157,51,25,3.44,0,1,0,1,0,0
5162,51,25,3.44,0,0,0,4,1,1
5307,53,27,3.44,0,1,0,0,0,0
6202,62,33,3.44,0,1,3,0,1,0
5144,51,25,3.42,0,1,0,3,0,1
99607,996,79,3.42,0,0,3,1,0,0
403633,36,18,3.41,0,0,2,5,2,2
8256,82,44,3.41,0,0,1,5,1,1
9608,96,53,3.41,0,1,0,0,0,0
90210,902,66,3.41,0,1,3,1,3,1
91231,912,68,3.41,0,1,0,0,0,0
91903,919,69,3.41,0,1,0,2,0,0
91205,912,68,3.39,0,1,0,0,0,0
91217,912,68,3.39,0,0,0,1,0,0
3631,36,18,3.38,0,0,1,4,0,2
8250,82,44,3.38,0,0,1,0,0,0
8265,82,44,3.38,0,0,3,6,2,2
91222,912,68,3.38,0,1,0,1,0,0
91232,912,68,3.38,0,1,0,0,1,0
91906,919,69,3.38,0,1,0,1,0,0
339,3,1,3.36,0,1,1,3,0,0
808,8,3,3.36,0,0,3,3,3,2
91204,912,68,3.36,0,1,2,0,0,0
9610,96,53,3.35,0,1,0,0,0,0
93210,932,75,3.35,0,1,1,1,0,1
5629,56,29,3.34,0,1,4,3,2,0
91229,912,68,3.34,0,1,0,0,1,0
802,8,3,3.33,0,1,5,2,2,0
3632,36,18,3.33,0,0,0,0,1,2
314,3,1,3.32,0,1,10,3,4,1
12427,124,57,3.32,0,1,12,2,5,1
823,8,3,3.3,0,0,7,1,3,0
4710,47,23,3.3,0,1,1,1,0,1
4710,47,23,3.3,0,1,1,1,0,1
333,3,1,3.28,0,1,0,1,0,0
8241,82,44,3.28,0,1,3,4,2,1
12411,124,57,3.28,0,1,0,2,1,1
4703,47,23,3.27,0,1,0,0,0,0
4703,47,23,3.27,0,1,0,0,0,0
5626,56,29,3.27,0,1,4,1,1,1
90207,902,66,3.27,0,0,0,0,0,0
4519,45,22,3.26,0,1,2,1,2,0
5331,53,27,3.26,0,1,0,2,0,0
5617,56,29,3.26,0,1,0,0,0,0
93213,932,75,3.26,0,1,5,0,1,0
5325,53,27,3.25,0,1,4,3,2,1
91203,912,68,3.25,0,1,1,1,0,0
6201,62,33,3.24,0,1,0,0,1,0
12428,124,57,3.24,0,1,8,4,0,0
91202,912,68,3.24,0,1,0,0,0,0
826,8,3,3.23,0,1,2,0,1,0
91249,912,68,3.23,0,1,0,0,0,0
92702,927,74,3.23,0,0,10,2,4,2
807,8,3,3.22,0,1,3,0,1,0
819,8,3,3.22,0,1,2,1,2,1
91902,919,69,3.22,0,1,0,1,0,0
91218,912,68,3.21,0,1,3,2,0,0
408240,82,44,3.2,0,1,2,6,1,1
9604,96,53,3.19,0,1,0,0,0,0
12424,124,57,3.19,0,1,2,1,0,0
91226,912,68,3.16,0,1,0,0,0,0
8257,82,44,3.1,0,0,2,5,1,1
90214,902,66,3.08,0,1,0,2,0,0
91237,912,68,2.9,0,1,0,0,0,0
92211,922,71,2.65,0,1,0,3,1,1
92307,923,72,2.59,0,1,5,4,3,2
92317,923,72,2.52,0,1,1,2,0,0
92318,923,72,2.52,0,1,0,1,1,0
915,40,19,4.49,0,1,0,0,0,1
945,81,43,4.49,0,1,0,0,0,0
12526,125,58,4.49,0,1,1,1,0,0
659,570,636,4.49,0,1,9,2,2,4
771,820,65,4.49,0,1,0,0,0,0
500,960,76,4.49,0,1,0,1,0,0
7403,7008,89,4.49,0,1,0,0,0,0
3623,36,18,4.48,0,0,1,0,0,0
362,78.5,39,4.48,0,1,0,0,0,0
400023,7001,83,4.48,0,1,3,3,1,0
7079,7002,84,4.48,0,1,0,1,0,0
7157,7004,86,4.48,0,1,3,4,2,1
7345,7007,88,4.48,0,0,0,0,0,0
949,81,43,4.47,0,1,0,1,0,0
405,820,64,4.47,0,0,0,0,0,0
769,820,65,4.47,0,1,0,1,0,0
7003,7001,83,4.47,0,1,3,2,4,2
7322,7006,87,4.47,0,0,0,1,0,0
12,9.5,5,4.46,0,1,0,0,0,0
198,68.75,35,4.46,0,1,6,0,2,0
495,95,52,4.46,0,1,1,0,0,0
732,43.5,21,4.45,0,1,2,3,0,1
173,60,32,4.45,0,0,0,0,0,0
7142,7003,85,4.45,0,1,2,3,0,0
7147,7004,86,4.45,0,1,2,2,0,1
7362,7007,88,4.45,0,0,2,2,0,1
781,88,47,4.44,0,1,0,0,0,1
555,91.5,51,4.44,0,1,0,0,0,0
517,960,76,4.44,0,1,0,0,0,0
98,22.5,12,4.43,0,1,6,0,2,0
11204,112,56,4.43,0,0,2,0,0,3
7155,7004,86,4.43,0,1,2,1,1,1
27,12,7,4.42,0,1,3,2,3,0
27826,27,13,4.42,0,1,1,2,2,0
181,60,32,4.42,0,1,0,0,2,0
446,84,45,4.42,0,1,0,0,0,0
7281,7006,87,4.42,0,1,1,3,0,1
7344,7007,88,4.42,0,0,3,2,1,1
374,79,39,4.41,0,1,0,0,0,0
7098,7003,85,4.41,0,1,3,2,0,1
7117,7003,85,4.41,0,0,2,3,2,2
7145,7003,85,4.41,0,0,0,1,0,0
34,12,7,4.4,0,1,2,3,4,3
48,12,7,4.4,0,1,1,0,0,0
5108,51,25,4.4,0,0,0,0,0,0
470103,70,37,4.4,0,0,8,6,5,3
7034,7002,84,4.4,0,1,1,0,0,0
10,9,4,4.39,0,1,11,1,1,0
470,87,46,4.39,0,1,0,0,0,0
89806,89,48,4.39,0,1,0,0,0,0
400115,100,55,4.39,0,0,6,4,3,1
105,333,59,4.39,0,1,1,3,2,1
7042,7002,84,4.39,0,1,0,0,0,0
7164,7004,86,4.39,0,0,2,3,1,1
7251,7006,87,4.39,0,0,2,1,0,1
7259,7006,87,4.39,0,1,1,0,0,0
923,40,19,4.38,0,1,0,0,0,0
5122,51,25,4.38,0,0,0,0,0,2
450,84,45,4.38,0,1,0,0,0,0
756,43.75,21,4.37,0,1,0,0,0,0
359,78.5,39,4.37,0,1,0,1,0,0
454,84,45,4.37,0,1,2,0,1,2
400563,91,50,4.37,0,1,7,2,2,0
663,570,63,4.37,0,1,3,1,1,0
7137,7003,85,4.37,0,1,1,1,3,0
7200,7004,86,4.37,0,1,0,0,0,0
7407,7008,89,4.37,0,0,1,2,0,3
145,59,31,4.36,0,1,0,1,1,1
6507,65,34,4.36,0,1,2,0,1,0
703,450,60,4.36,0,1,0,0,0,0
464,87,46,4.35,0,1,3,0,0,0
617,960,77,4.35,0,1,8,0,2,1
7075,7002,84,4.35,0,1,5,0,0,0
7317,7006,87,4.35,0,0,4,2,1,0
400063,19,9,4.34,0,1,1,1,0,0
925,40,19,4.34,0,1,0,0,0,0
5133,51,25,4.34,0,0,0,0,0,1
135,53.5,28,4.34,0,1,0,0,0,0
69330,69,36,4.34,0,1,4,3,3,3
931,81,43,4.34,0,1,0,0,0,0
590,88.5,48,4.34,0,1,3,0,0,0
598,88.5,48,4.34,0,1,0,0,0,0
490607,90,49,4.34,0,1,2,1,2,0
767,820,65,4.34,0,1,0,0,0,0
99704,997,80,4.34,0,0,0,0,0,0
7189,7004,86,4.34,0,1,0,0,0,0
7307,7006,87,4.34,0,1,3,3,1,2
27833,27,13,4.33,0,1,2,0,0,0
69331,69,36,4.33,0,1,8,0,3,4
69332,69,36,4.33,0,1,1,0,1,3
353,78.5,39,4.33,0,1,4,1,1,3
12401,124,57,4.33,0,1,5,2,0,0
407,820,64,4.33,0,1,0,0,0,0
99706,997,80,4.33,0,0,0,0,0,0
7151,7004,86,4.33,0,NA,1,0,1,0
7201,7004,86,4.33,0,1,2,5,4,3
7206,7004,86,4.33,0,1,0,2,0,0
7334,7007,88,4.33,0,0,0,1,0,1
465,87,46,4.32,0,1,9,0,2,1
712,333,59,4.32,0,1,11,0,3,0
7076,7002,84,4.32,0,1,9,4,3,2
522,960,76,4.31,0,1,0,0,0,0
99714,997,80,4.31,0,0,6,1,2,0
7074,7002,84,4.31,0,1,0,1,0,0
7252,7006,87,4.31,0,0,1,0,1,1
11,9.5,5,4.3,0,1,0,0,0,0
35,12,7,4.3,0,1,2,5,2,2
553,91.5,51,4.3,0,1,6,0,2,1
12421,124,57,4.3,0,1,1,0,0,2
421,820,64,4.3,0,1,0,2,0,1
7194,7004,86,4.3,0,1,2,3,2,1
7271,7006,87,4.3,0,0,0,3,0,1
918,40,19,4.29,0,1,0,1,0,0
943,81,43,4.29,0,1,0,0,0,0
8232,82,44,4.29,0,0,0,0,0,0
780,88,47,4.29,0,1,0,1,1,3
775,820,65,4.29,0,1,0,0,0,0
502,960,76,4.29,0,1,1,0,0,0
876,4.5,2,4.28,0,1,4,1,5,0
27830,27,13,4.28,0,1,0,0,0,0
757,43.75,21,4.28,0,1,2,2,2,0
906,50.75,25,4.28,0,1,6,2,3,3
158,60,32,4.28,0,1,8,6,4,3
400473,87,46,4.28,0,1,4,2,2,0
89805,89,48,4.28,0,1,0,0,1,0
12416,124,57,4.28,0,1,8,0,0,0
400875,505,61,4.28,0,1,5,4,2,6
99721,997,80,4.28,0,0,2,0,1,0
758,43.75,21,4.27,0,1,0,0,1,0
5135,51,25,4.27,0,0,0,2,1,3
69334,69,36,4.27,0,1,7,3,3,2
471,87,46,4.27,0,1,9,0,2,0
568,91,50,4.27,0,1,2,0,0,1
685,570,63,4.27,0,1,0,0,0,0
7068,7002,84,4.27,0,1,1,2,1,1
23,12,7,4.26,0,1,0,0,0,1
27825,27,13,4.25,0,1,0,0,0,0
6502,65,34,4.25,0,1,11,0,2,1
7360,7007,88,4.25,0,1,7,3,3,1
8228,82,44,4.24,0,1,1,2,0,0
99806,998,81,4.24,0,0,0,1,0,3
7086,7002,84,4.24,0,1,0,0,0,1
480302,80,42,4.23,0,0,3,6,5,5
99702,997,80,4.23,0,0,1,0,0,0
7030,7001,83,4.23,0,1,4,2,1,1
7069,7002,84,4.23,0,1,0,0,0,0
7121,7003,85,4.21,0,1,1,1,0,0
7311,7006,87,4.21,0,0,2,3,1,1
12408,124,57,4.2,0,1,0,0,0,0
7025,7001,83,4.2,0,1,2,3,1,2
7031,7002,84,4.19,0,1,0,0,0,0
7118,7003,85,4.19,0,0,7,2,2,1
5127,51,25,4.18,0,0,0,0,0,1
5312,53,27,4.18,0,1,10,0,0,0
8237,82,44,4.18,0,0,0,0,0,0
7324,7007,88,4.18,0,0,10,5,3,1
7402,7008,89,4.18,0,0,0,2,1,0
92218,922,71,4.17,0,1,1,0,0,0
7070,7002,84,4.17,0,1,7,1,1,1
5132,51,25,4.16,0,1,0,2,0,0
406209,62,33,4.16,0,1,5,2,2,0
8267,82,44,4.16,0,0,0,0,0,1
90203,902,66,4.15,0,1,0,1,0,1
99804,998,81,4.15,0,0,0,0,0,0
7085,7002,84,4.15,0,1,8,1,1,0
611,960,77,4.14,0,0,4,2,1,2
7017,7001,83,4.14,0,0,3,5,4,2
5611,56,29,4.13,0,1,0,0,0,0
490505,90,49,4.12,0,0,2,1,1,0
90206,902,66,4.12,0,1,2,0,0,0
405301,53,27,4.1,0,1,1,4,5,2
91227,912,68,4.08,0,1,0,0,0,0
99808,998,81,4.08,0,0,1,0,0,0
302,3,1,4.07,0,1,8,0,0,0
5322,53,27,4.07,0,1,0,0,0,0
8266,82,44,4.07,0,0,0,0,0,0
90201,902,66,4.07,0,1,0,0,0,0
90208,902,66,4.07,0,1,0,2,0,1
99811,998,81,4.07,0,0,1,0,0,0
307,3,1,4.06,0,1,9,2,1,2
406208,62,33,4.05,0,1,0,0,0,0
91245,912,68,4.05,0,1,1,3,1,0
91236,912,68,4.04,0,1,0,0,0,0
91246,912,68,4.04,0,1,0,0,0,0
99805,998,81,4.04,0,0,0,0,0,0
5125,51,25,4.02,0,0,1,4,1,2
824,8,3,4.01,0,1,2,2,3,3
3634,36,18,4.01,0,0,5,2,4,2
8242,82,44,4.01,0,1,4,1,0,2
8243,82,44,4.01,0,1,4,1,0,2
8245,82,44,4.01,0,1,4,0,0,1
90236,902,66,4.01,0,1,3,0,0,0
90233,902,66,4,0,1,1,0,0,0
92704,927,74,3.99,0,1,1,0,0,1
5623,56,29,3.98,0,1,0,1,0,4
6210,62,33,3.98,0,0,0,0,1,0
99825,998,81,3.98,0,0,0,0,0,0
8268,82,44,3.97,0,1,0,0,0,1
91911,919,69,3.97,0,1,0,0,0,0
99509,995,78,3.97,0,1,2,0,1,2
99803,998,81,3.97,0,0,2,0,0,0
804,8,3,3.95,0,1,0,0,1,0
92216,922,71,3.95,0,1,0,0,0,0
93202,932,75,3.94,0,1,0,2,1,2
5118,51,25,3.93,0,0,1,3,1,1
8231,82,44,3.93,0,0,0,0,0,0
12433,124,57,3.93,0,1,9,2,1,0
91240,912,68,3.93,0,1,0,0,0,0
810,8,3,3.92,0,1,0,0,0,0
4504,45,22,3.92,0,1,6,0,0,0
4711,47,23,3.92,0,1,4,2,1,4
4711,47,23,3.92,0,1,4,2,1,4
5614,56,29,3.92,0,1,1,0,0,3
91904,919,69,3.92,0,1,0,0,0,0
91905,919,69,3.92,0,1,3,0,0,0
5151,51,25,3.91,0,0,0,4,1,1
12419,124,57,3.91,0,1,2,3,1,0
817,8,3,3.9,0,1,1,0,0,0
4516,45,22,3.9,0,1,9,0,0,2
8251,82,44,3.89,0,1,0,0,0,2
91247,912,68,3.88,0,1,0,0,0,0
5121,51,25,3.87,0,0,0,1,0,1
99510,995,78,3.87,0,0,1,1,2,0
5158,51,25,3.86,0,1,1,0,0,0
5302,53,27,3.86,0,1,0,0,0,1
93204,932,75,3.86,0,1,0,0,0,0
5321,53,27,3.85,0,0,2,1,0,1
5627,56,29,3.85,0,1,2,2,0,0
9605,96,53,3.85,0,0,4,0,0,0
12404,124,57,3.84,0,1,0,2,0,0
93205,932,75,3.84,0,1,0,1,0,1
5126,51,25,3.83,0,0,7,4,3,3
5350,53,27,3.83,0,1,0,1,0,0
99506,995,78,3.83,0,0,1,0,1,0
91201,912,68,3.82,0,1,0,0,0,0
91907,919,69,3.82,0,1,0,0,0,0
99521,995,78,3.82,0,NA,0,1,2,2
805,8,3,3.81,0,1,0,0,0,1
99611,996,79,3.81,0,0,1,0,0,0
4701,47,23,3.8,0,1,1,0,0,2
4701,47,23,3.8,0,1,1,0,0,2
8210,82,44,3.8,0,1,3,3,0,3
5139,51,25,3.79,0,0,0,3,0,0
322,3,1,3.77,0,1,0,1,0,0
803,8,3,3.77,0,1,0,0,0,0
5348,53,27,3.77,0,1,1,0,0,0
8252,82,44,3.77,0,1,3,4,1,4
3641,36,18,3.76,0,0,0,0,0,1
5625,56,29,3.76,0,1,4,3,1,2
821,8,3,3.75,0,1,1,0,0,0
90229,902,66,3.75,0,1,1,0,0,1
5138,51,25,3.71,0,0,0,1,0,2
499620,996,79,3.71,0,0,2,3,2,1
336,3,1,3.7,0,1,0,2,1,0
5306,53,27,3.7,0,1,2,1,0,0
4525,45,22,3.69,0,1,6,1,1,0
5610,56,29,3.69,0,1,9,5,2,3
334,3,1,3.68,0,0,4,2,0,0
99522,995,78,3.68,0,0,6,3,3,3
91219,912,68,3.67,0,1,1,2,1,1
5313,53,27,3.66,0,1,1,0,0,0
93201,932,75,3.65,0,1,1,2,0,1
5161,51,25,3.64,0,1,0,0,1,1
8208,82,44,3.62,0,0,4,3,1,4
813,8,3,3.6,0,1,7,0,4,0
5150,51,25,3.59,0,1,0,0,0,0
91220,912,68,3.59,0,1,0,0,0,0
3635,36,18,3.58,0,0,0,0,0,1
4517,45,22,3.58,0,0,6,5,4,3
4524,45,22,3.58,0,1,0,2,0,1
5156,51,25,3.58,0,0,6,5,4,3
818,8,3,3.57,0,1,1,0,0,0
4514,45,22,3.57,0,1,1,0,0,0
5337,53,27,3.56,0,1,0,0,0,1
5332,53,27,3.55,0,1,0,0,0,0
8205,82,44,3.55,0,1,3,5,3,3
91234,912,68,3.55,0,1,1,0,0,0
490215,902,66,3.54,0,1,4,3,5,0
4702,47,23,3.51,0,1,10,4,3,3
4702,47,23,3.51,0,1,10,4,3,3
5604,56,29,3.51,0,1,1,5,1,1
5622,56,29,3.51,0,1,8,0,0,0
91235,912,68,3.51,0,1,0,0,0,0
8259,82,44,3.5,0,0,0,2,0,1
9607,96,53,3.5,0,1,0,1,0,0
11203,112,56,5.38,0,0,6,1,1,2
5105,51,25,5.36,0,1,0,0,0,0
5109,51,25,5.34,0,1,6,0,0,0
8215,82,44,5.34,0,1,1,0,0,0
12520,125,58,5.34,0,1,0,0,0,0
3603,36,18,5.3,0,0,0,0,0,0
544,91.5,51,5.3,0,1,2,2,2,1
12527,125,58,5.3,0,1,0,0,0,0
8216,82,44,5.28,0,1,1,0,0,0
3601,36,18,5.27,0,0,0,0,0,0
51,19,9,5.25,0,1,2,0,0,1
419,820,64,5.25,0,1,0,0,0,0
410321,10,6,5.24,0,0,10,4,5,4
49,12,7,5.24,0,1,0,0,0,0
643,41,20,5.24,0,1,0,0,0,0
8223,82,44,5.24,0,1,1,0,0,0
899,51,25,5.23,0,1,8,0,0,0
386,79,39,5.23,0,1,0,0,0,0
400355,79,39,5.23,0,1,0,0,0,0
481,95,52,5.23,0,1,0,0,0,0
741,43.5,21,5.22,0,1,1,0,0,1
546,91.5,51,5.22,0,1,0,0,0,0
726,333,59,5.22,0,1,1,0,0,0
20,9.5,5,5.2,0,1,0,0,0,0
21,9.5,5,5.2,0,1,0,0,0,0
745,43.75,21,5.2,0,1,1,0,1,0
713,333,59,5.2,0,1,1,0,2,0
695,570,63,5.2,0,1,0,0,1,0
625,960,77,5.2,0,1,0,0,2,1
5112,51,25,5.19,0,1,0,0,0,0
128,53.5,28,5.19,0,1,4,1,2,1
706,450,60,5.19,0,1,3,2,0,0
411,820,64,5.18,0,1,5,0,0,1
412,820,64,5.18,0,1,0,0,0,0
31,12,7,5.17,0,1,0,0,0,0
179,60,32,5.17,0,1,0,0,0,0
490805,90,49,5.17,0,1,10,3,1,1
11215,112,56,5.17,0,0,1,0,0,1
12524,125,58,5.17,0,1,0,0,0,0
7320,7006,87,5.17,0,0,0,3,0,1
3622,36,18,5.16,0,0,0,0,0,0
169,60,32,5.16,0,1,0,0,0,1
178,60,32,5.16,0,1,0,0,0,0
398,79,39,5.16,0,1,2,0,0,0
12522,125,58,5.16,0,1,0,0,0,0
620,960,77,5.16,0,1,1,0,0,0
7318,7006,87,5.16,0,0,0,2,0,1
7355,7007,88,5.16,0,1,0,2,0,0
420114,20,10,5.15,0,0,4,2,3,1
909,50.75,25,5.15,0,1,2,0,1,0
400567,91,50,5.15,0,1,8,4,4,1
618,960,77,5.15,0,1,5,1,1,3
635,960,77,5.15,0,1,1,0,0,0
3624,36,18,5.14,0,0,2,0,0,0
168,60,32,5.14,0,1,0,0,0,0
11225,112,56,5.14,0,0,3,2,2,2
120,530,62,5.14,0,1,0,0,0,0
3607,36,18,5.13,0,0,10,0,0,2
893,51,25,5.13,0,1,4,0,1,0
6518,65,34,5.13,0,1,1,0,0,0
209,69,35,5.13,0,1,7,0,1,1
400208,69,35,5.13,0,1,9,5,5,4
444,84,45,5.13,0,1,0,1,1,1
7289,7006,87,5.13,0,0,0,0,0,1
82,22,11,5.12,0,1,2,1,0,3
143,59,31,5.12,0,1,0,0,0,0
588,91,50,5.12,0,1,0,1,0,0
11202,112,56,5.12,0,0,0,0,0,0
7191,7004,86,5.12,0,1,0,0,0,0
87,22.5,12,5.11,0,1,6,3,4,2
129,53.5,28,5.11,0,1,0,0,0,0
6510,65,34,5.11,0,1,0,0,0,0
718,333,59,5.11,0,1,1,1,1,0
720,333,59,5.11,0,1,2,0,1,0
7004,7001,83,5.11,0,1,0,0,0,0
7040,7002,84,5.11,0,1,0,0,0,0
3606,36,18,5.1,0,0,0,1,1,0
881,51,25,5.1,0,1,3,0,1,1
882,51,25,5.1,0,1,11,0,1,0
159,60,32,5.1,0,1,0,0,0,1
211,69,35,5.1,0,1,2,0,0,1
7014,7001,83,5.1,0,1,1,0,1,0
449,84,45,5.09,0,1,0,0,0,0
7011,7001,83,5.09,0,1,0,0,1,1
5102,51,25,5.08,0,0,0,0,0,1
6501,65,34,5.08,0,1,1,0,0,0
480,95,52,5.08,0,1,0,0,0,1
98812,98,54,5.08,0,1,3,2,3,6
7163,7004,86,5.08,0,0,1,0,0,1
11207,112,56,5.07,0,1,2,0,2,1
114,530,62,5.07,0,1,0,0,0,0
7039,7002,84,5.07,0,0,0,0,0,0
883,51,25,5.06,0,1,0,0,1,1
351,78.5,39,5.06,0,1,0,0,0,1
132,53.5,28,5.05,0,1,0,0,0,0
488,95,52,5.05,0,1,1,1,3,0
505,960,76,5.05,0,1,4,1,2,0
506,960,76,5.05,0,1,0,0,0,0
7336,7007,88,5.05,0,0,1,3,0,1
443,84,45,5.04,0,1,0,1,0,0
7315,7006,87,5.04,0,0,0,0,1,0
27838,27,13,5.03,0,1,0,0,0,0
27842,27,13,5.03,0,0,1,0,0,0
885,51,25,5.03,0,1,7,1,1,1
6524,65,34,5.03,0,1,1,0,0,0
98814,98,54,5.03,0,1,1,0,1,0
622,960,77,5.03,0,1,4,0,0,0
