"","ID","school","grade","age","sex","parents_educacion","familiy_influx","ses_auto","fruit","salud_auto","school_ses","school_kind","ses_auto_agrupado","familiy_influx_num","ses_auto_num","salud_num"
"926",6201,"PUBL-MEDIO","1",12,0,2,"medio",6,"no",4,"MEDIO","PUBL","Media",1,1,2
"927",6202,"PUBL-MEDIO","1",12,1,2,"alto",4,"sí",4,"MEDIO","PUBL","Media",2,1,2
"928",6203,"PUBL-MEDIO","1",13,0,1,"medio",7,"sí",3,"MEDIO","PUBL","Media",1,1,1
"929",6204,"PUBL-MEDIO","1",12,0,0,"medio",7,"no",2,"MEDIO","PUBL","Media",1,1,0
"930",6205,"PUBL-MEDIO","1",12,0,1,"bajo",4,"no",1,"MEDIO","PUBL","Media",0,1,0
"931",6206,"PUBL-MEDIO","1",13,1,1,"bajo",8,"no",5,"MEDIO","PUBL","Alta",0,2,2
"932",6207,"PUBL-MEDIO","1",12,0,1,"medio",5,"sí",3,"MEDIO","PUBL","Media",1,1,1
"933",6208,"PUBL-MEDIO","1",13,1,1,"medio",4,"no",4,"MEDIO","PUBL","Media",1,1,2
"934",6209,"PUBL-MEDIO","1",12,0,2,"bajo",3,"sí",4,"MEDIO","PUBL","Baja",0,0,2
"935",6210,"PUBL-MEDIO","1",12,0,1,"medio",7,"no",3,"MEDIO","PUBL","Media",1,1,1
"936",6211,"PUBL-MEDIO","1",12,1,1,"medio",8,"no",4,"MEDIO","PUBL","Alta",1,2,2
"937",6212,"PUBL-MEDIO","1",13,0,1,"alto",5,"no",4,"MEDIO","PUBL","Media",2,1,2
"938",6213,"PUBL-MEDIO","1",13,0,0,"alto",8,"no",3,"MEDIO","PUBL","Alta",2,2,1
"939",6214,"PUBL-MEDIO","1",13,1,1,"bajo",7,"sí",3,"MEDIO","PUBL","Media",0,1,1
"940",6215,"PUBL-MEDIO","1",13,1,1,"medio",7,"no",5,"MEDIO","PUBL","Media",1,1,2
"941",6216,"PUBL-MEDIO","1",13,1,3,"medio",5,"no",3,"MEDIO","PUBL","Media",1,1,1
"942",6251,"PUBL-MEDIO","1",12,0,1,"alto",8,"no",4,"MEDIO","PUBL","Alta",2,2,2
"943",6252,"PUBL-MEDIO","1",12,0,0,"alto",8,"sí",3,"MEDIO","PUBL","Alta",2,2,1
"944",6253,"PUBL-MEDIO","1",13,1,3,"bajo",8,"no",5,"MEDIO","PUBL","Alta",0,2,2
"945",6254,"PUBL-MEDIO","1",13,0,2,"alto",9,"sí",3,"MEDIO","PUBL","Alta",2,2,1
"946",6255,"PUBL-MEDIO","1",12,0,2,"medio",9,"no",2,"MEDIO","PUBL","Alta",1,2,0
"947",6256,"PUBL-MEDIO","1",15,1,1,"medio",6,"no",4,"MEDIO","PUBL","Media",1,1,2
"948",6257,"PUBL-MEDIO","1",13,0,1,"alto",8,"no",4,"MEDIO","PUBL","Alta",2,2,2
"949",6258,"PUBL-MEDIO","1",13,0,1,"medio",9,"no",3,"MEDIO","PUBL","Alta",1,2,1
"950",6259,"PUBL-MEDIO","1",16,0,2,"alto",8,"no",5,"MEDIO","PUBL","Alta",2,2,2
"951",6260,"PUBL-MEDIO","1",12,0,1,"bajo",5,"no",5,"MEDIO","PUBL","Media",0,1,2
"952",6261,"PUBL-MEDIO","1",13,0,1,"medio",1,"no",2,"MEDIO","PUBL","Baja",1,0,0
"953",6262,"PUBL-MEDIO","1",13,1,1,"medio",5,"no",3,"MEDIO","PUBL","Media",1,1,1
"954",6263,"PUBL-MEDIO","1",12,0,1,"bajo",4,"no",4,"MEDIO","PUBL","Media",0,1,2
"955",6264,"PUBL-MEDIO","1",14,1,1,"alto",9,"no",4,"MEDIO","PUBL","Alta",2,2,2
"956",6265,"PUBL-MEDIO","1",12,0,1,"alto",8,"no",5,"MEDIO","PUBL","Alta",2,2,2
"957",6266,"PUBL-MEDIO","1",13,0,3,"medio",5,"sí",3,"MEDIO","PUBL","Media",1,1,1
"958",6267,"PUBL-MEDIO","1",12,0,3,"medio",5,"no",3,"MEDIO","PUBL","Media",1,1,1
"959",6268,"PUBL-MEDIO","1",12,0,1,"bajo",3,"no",3,"MEDIO","PUBL","Baja",0,0,1
"960",6269,"PUBL-MEDIO","1",12,1,1,"medio",6,"sí",5,"MEDIO","PUBL","Media",1,1,2
"961",6270,"PUBL-MEDIO","1",12,1,2,"bajo",8,"no",3,"MEDIO","PUBL","Alta",0,2,1
"962",6271,"PUBL-MEDIO","1",12,1,2,"medio",7,"sí",4,"MEDIO","PUBL","Media",1,1,2
"963",6272,"PUBL-MEDIO","1",13,1,1,"alto",10,"no",3,"MEDIO","PUBL","Alta",2,2,1
"964",6273,"PUBL-MEDIO","1",13,1,3,"alto",5,"no",4,"MEDIO","PUBL","Media",2,1,2
"965",6274,"PUBL-MEDIO","1",12,0,2,"alto",6,"sí",5,"MEDIO","PUBL","Media",2,1,2
"966",6275,"PUBL-MEDIO","1",12,0,3,"medio",5,"sí",3,"MEDIO","PUBL","Media",1,1,1
"967",6276,"PUBL-MEDIO","1",15,1,1,"bajo",5,"no",4,"MEDIO","PUBL","Media",0,1,2
"968",6277,"PUBL-MEDIO","1",12,1,2,"alto",8,"no",3,"MEDIO","PUBL","Alta",2,2,1
"969",6278,"PUBL-MEDIO","1",12,1,1,"medio",6,"sí",5,"MEDIO","PUBL","Media",1,1,2
"970",6301,"PUBL-MEDIO","2",14,0,0,"medio",7,"no",4,"MEDIO","PUBL","Media",1,1,2
"971",6303,"PUBL-MEDIO","2",15,1,0,"alto",8,"sí",5,"MEDIO","PUBL","Alta",2,2,2
"972",6304,"PUBL-MEDIO","2",14,0,1,"alto",7,"no",3,"MEDIO","PUBL","Media",2,1,1
"973",6305,"PUBL-MEDIO","2",14,0,1,"medio",7,"sí",4,"MEDIO","PUBL","Media",1,1,2
"974",6308,"PUBL-MEDIO","2",14,2,1,"bajo",5,"no",2,"MEDIO","PUBL","Media",0,1,0
"975",6309,"PUBL-MEDIO","2",14,1,1,"alto",6,"sí",4,"MEDIO","PUBL","Media",2,1,2
"976",6310,"PUBL-MEDIO","2",13,0,2,"medio",8,"no",3,"MEDIO","PUBL","Alta",1,2,1
"977",6311,"PUBL-MEDIO","2",13,1,1,"bajo",6,"no",4,"MEDIO","PUBL","Media",0,1,2
"978",6312,"PUBL-MEDIO","2",13,1,1,"medio",7,"no",5,"MEDIO","PUBL","Media",1,1,2
"979",6314,"PUBL-MEDIO","2",13,0,2,"bajo",5,"no",4,"MEDIO","PUBL","Media",0,1,2
"980",6316,"PUBL-MEDIO","2",14,0,2,"alto",8,"no",3,"MEDIO","PUBL","Alta",2,2,1
"981",6317,"PUBL-MEDIO","2",14,0,1,"medio",7,"no",3,"MEDIO","PUBL","Media",1,1,1
"982",6318,"PUBL-MEDIO","2",14,0,3,"medio",5,"no",3,"MEDIO","PUBL","Media",1,1,1
"983",6319,"PUBL-MEDIO","2",13,0,2,"bajo",5,"no",2,"MEDIO","PUBL","Media",0,1,0
"984",6320,"PUBL-MEDIO","2",13,1,1,"alto",9,"no",3,"MEDIO","PUBL","Alta",2,2,1
"985",6321,"PUBL-MEDIO","2",15,1,1,"medio",4,"no",5,"MEDIO","PUBL","Media",1,1,2
"986",6322,"PUBL-MEDIO","2",14,1,2,"medio",4,"sí",5,"MEDIO","PUBL","Media",1,1,2
"987",6323,"PUBL-MEDIO","2",14,0,2,"alto",6,"no",4,"MEDIO","PUBL","Media",2,1,2
"988",6324,"PUBL-MEDIO","2",14,0,2,"medio",6,"no",5,"MEDIO","PUBL","Media",1,1,2
"989",6351,"PUBL-MEDIO","2",13,0,1,"medio",7,"no",2,"MEDIO","PUBL","Media",1,1,0
"990",6352,"PUBL-MEDIO","2",13,0,1,"medio",4,"no",3,"MEDIO","PUBL","Media",1,1,1
"991",6353,"PUBL-MEDIO","2",13,1,1,"medio",3,"no",4,"MEDIO","PUBL","Baja",1,0,2
"992",6354,"PUBL-MEDIO","2",14,1,2,"medio",6,"no",3,"MEDIO","PUBL","Media",1,1,1
"993",6355,"PUBL-MEDIO","2",15,1,2,"alto",8,"no",5,"MEDIO","PUBL","Alta",2,2,2
"994",6356,"PUBL-MEDIO","2",14,1,3,"alto",7,"no",3,"MEDIO","PUBL","Media",2,1,1
"995",6357,"PUBL-MEDIO","2",14,2,1,"medio",6,"no",1,"MEDIO","PUBL","Media",1,1,0
"996",6358,"PUBL-MEDIO","2",13,0,1,"bajo",5,"no",3,"MEDIO","PUBL","Media",0,1,1
"997",6359,"PUBL-MEDIO","2",13,0,3,"medio",7,"no",5,"MEDIO","PUBL","Media",1,1,2
"998",6360,"PUBL-MEDIO","2",13,0,2,"medio",5,"no",2,"MEDIO","PUBL","Media",1,1,0
"999",6361,"PUBL-MEDIO","2",13,0,1,"medio",4,"no",2,"MEDIO","PUBL","Media",1,1,0
"1000",6362,"PUBL-MEDIO","2",14,0,1,"bajo",5,"sí",2,"MEDIO","PUBL","Media",0,1,0
"1001",6363,"PUBL-MEDIO","2",13,1,1,"medio",8,"no",5,"MEDIO","PUBL","Alta",1,2,2
"1002",6364,"PUBL-MEDIO","2",13,0,2,"medio",8,"no",1,"MEDIO","PUBL","Alta",1,2,0
"1003",6365,"PUBL-MEDIO","2",13,1,0,"bajo",5,"no",4,"MEDIO","PUBL","Media",0,1,2
"1004",6366,"PUBL-MEDIO","2",13,1,2,"medio",5,"no",4,"MEDIO","PUBL","Media",1,1,2
"1005",6367,"PUBL-MEDIO","2",14,1,0,"alto",10,"no",5,"MEDIO","PUBL","Alta",2,2,2
"1006",6368,"PUBL-MEDIO","2",14,0,2,"alto",5,"no",5,"MEDIO","PUBL","Media",2,1,2
"1007",6369,"PUBL-MEDIO","2",14,0,3,"bajo",5,"no",3,"MEDIO","PUBL","Media",0,1,1
"1008",6370,"PUBL-MEDIO","2",14,0,3,"medio",5,"no",2,"MEDIO","PUBL","Media",1,1,0
"1009",6371,"PUBL-MEDIO","2",13,0,3,"medio",4,"no",4,"MEDIO","PUBL","Media",1,1,2
"1010",6372,"PUBL-MEDIO","2",13,0,1,"bajo",5,"no",2,"MEDIO","PUBL","Media",0,1,0
"1011",6373,"PUBL-MEDIO","2",14,0,1,"bajo",7,"no",3,"MEDIO","PUBL","Media",0,1,1
"1012",6401,"PUBL-MEDIO","2",13,1,2,"medio",4,"no",5,"MEDIO","PUBL","Media",1,1,2
"1013",6402,"PUBL-MEDIO","2",13,0,1,"bajo",7,"no",5,"MEDIO","PUBL","Media",0,1,2
"1014",6403,"PUBL-MEDIO","2",14,1,2,"alto",6,"no",2,"MEDIO","PUBL","Media",2,1,0
"1015",6404,"PUBL-MEDIO","2",13,1,2,"alto",8,"no",4,"MEDIO","PUBL","Alta",2,2,2
"1016",6405,"PUBL-MEDIO","2",14,0,1,"bajo",6,"no",1,"MEDIO","PUBL","Media",0,1,0
"1017",6406,"PUBL-MEDIO","2",14,1,1,"medio",7,"no",5,"MEDIO","PUBL","Media",1,1,2
"1018",6407,"PUBL-MEDIO","2",15,1,1,"medio",7,"no",5,"MEDIO","PUBL","Media",1,1,2
"1019",6408,"PUBL-MEDIO","2",13,0,2,"medio",8,"no",3,"MEDIO","PUBL","Alta",1,2,1
"1020",6409,"PUBL-MEDIO","2",14,1,1,"medio",6,"no",4,"MEDIO","PUBL","Media",1,1,2
"1021",6410,"PUBL-MEDIO","2",13,0,2,"medio",6,"no",5,"MEDIO","PUBL","Media",1,1,2
"1022",6411,"PUBL-MEDIO","2",14,0,1,"medio",8,"no",3,"MEDIO","PUBL","Alta",1,2,1
"1023",6412,"PUBL-MEDIO","2",13,1,1,"bajo",3,"no",4,"MEDIO","PUBL","Baja",0,0,2
"1024",6413,"PUBL-MEDIO","2",13,1,2,"medio",8,"no",3,"MEDIO","PUBL","Alta",1,2,1
"1025",6414,"PUBL-MEDIO","2",14,0,1,"medio",4,"no",3,"MEDIO","PUBL","Media",1,1,1
"1026",6415,"PUBL-MEDIO","2",15,0,0,"bajo",7,"no",1,"MEDIO","PUBL","Media",0,1,0
"1027",6416,"PUBL-MEDIO","2",14,0,2,"alto",7,"no",3,"MEDIO","PUBL","Media",2,1,1
"1028",6417,"PUBL-MEDIO","2",13,1,1,"medio",5,"sí",4,"MEDIO","PUBL","Media",1,1,2
"1029",6418,"PUBL-MEDIO","2",14,1,3,"medio",7,"no",4,"MEDIO","PUBL","Media",1,1,2
"1030",6419,"PUBL-MEDIO","2",14,0,3,"bajo",6,"sí",3,"MEDIO","PUBL","Media",0,1,1
"1031",6420,"PUBL-MEDIO","2",13,0,3,"medio",6,"no",2,"MEDIO","PUBL","Media",1,1,0
"1032",6421,"PUBL-MEDIO","2",15,0,3,"bajo",8,"no",2,"MEDIO","PUBL","Alta",0,2,0
"1033",6451,"PUBL-MEDIO","2",15,0,2,"medio",8,"no",4,"MEDIO","PUBL","Alta",1,2,2
"1034",6452,"PUBL-MEDIO","2",15,0,1,"bajo",6,"no",3,"MEDIO","PUBL","Media",0,1,1
"1035",6453,"PUBL-MEDIO","2",15,0,1,"bajo",8,"no",3,"MEDIO","PUBL","Alta",0,2,1
"1036",6454,"PUBL-MEDIO","2",13,1,2,"alto",9,"no",4,"MEDIO","PUBL","Alta",2,2,2
"1037",6455,"PUBL-MEDIO","2",14,1,1,"medio",5,"no",3,"MEDIO","PUBL","Media",1,1,1
"1038",6456,"PUBL-MEDIO","2",13,2,1,"medio",5,"no",2,"MEDIO","PUBL","Media",1,1,0
"1039",6457,"PUBL-MEDIO","2",14,0,1,"bajo",6,"no",2,"MEDIO","PUBL","Media",0,1,0
"1040",6458,"PUBL-MEDIO","2",14,0,1,"bajo",6,"no",3,"MEDIO","PUBL","Media",0,1,1
"1041",6459,"PUBL-MEDIO","2",13,0,0,"medio",6,"no",3,"MEDIO","PUBL","Media",1,1,1
"1042",6460,"PUBL-MEDIO","2",16,1,1,"bajo",5,"no",2,"MEDIO","PUBL","Media",0,1,0
"1043",6461,"PUBL-MEDIO","2",15,1,1,"medio",5,"no",4,"MEDIO","PUBL","Media",1,1,2
"1044",6462,"PUBL-MEDIO","2",13,1,1,"bajo",5,"no",5,"MEDIO","PUBL","Media",0,1,2
"1045",6463,"PUBL-MEDIO","2",15,1,1,"medio",10,"no",4,"MEDIO","PUBL","Alta",1,2,2
"1046",6464,"PUBL-MEDIO","2",14,0,3,"medio",9,"no",2,"MEDIO","PUBL","Alta",1,2,0
"1047",6465,"PUBL-MEDIO","2",14,0,2,"bajo",3,"sí",4,"MEDIO","PUBL","Baja",0,0,2
"1048",6466,"PUBL-MEDIO","2",14,1,2,"alto",8,"sí",5,"MEDIO","PUBL","Alta",2,2,2
"1049",6467,"PUBL-MEDIO","2",13,1,1,"alto",9,"no",4,"MEDIO","PUBL","Alta",2,2,2
"1050",6468,"PUBL-MEDIO","2",13,0,1,"alto",6,"no",2,"MEDIO","PUBL","Media",2,1,0
"1051",6469,"PUBL-MEDIO","2",16,1,0,"medio",7,"no",3,"MEDIO","PUBL","Media",1,1,1
"1052",6470,"PUBL-MEDIO","2",15,1,1,"alto",8,"sí",5,"MEDIO","PUBL","Alta",2,2,2
"1053",6471,"PUBL-MEDIO","2",13,0,3,"bajo",6,"no",3,"MEDIO","PUBL","Media",0,1,1
"1054",6473,"PUBL-MEDIO","2",13,0,3,"medio",6,"no",3,"MEDIO","PUBL","Media",1,1,1
"1055",6474,"PUBL-MEDIO","2",13,1,2,"medio",8,"no",3,"MEDIO","PUBL","Alta",1,2,1
"1056",6475,"PUBL-MEDIO","2",13,0,1,"medio",5,"no",1,"MEDIO","PUBL","Media",1,1,0
"1057",6476,"PUBL-MEDIO","2",14,1,1,"alto",5,"no",3,"MEDIO","PUBL","Media",2,1,1
"1058",6477,"PUBL-MEDIO","2",15,1,3,"medio",10,"no",3,"MEDIO","PUBL","Alta",1,2,1
