Source,Target,Distance,num_paths,initial_config,final_config,path,search_depth,chunks,vals_str
28,02,7,1,Partial,Partial,"[[28, 17, 1, 7, 18, 24, 13, 2]]",5,1,SSSSGGG
28,03,2,1,Partial,Partial,"[[28, 9, 3]]",1,0,GG
28,04,7,3,Partial,Partial,"[[28, 9, 3, 16, 29, 23, 10, 4], [28, 17, 1, 7, 29, 23, 10, 4], [28, 17, 1, 7, 18, 24, 10, 4]]",NA,NA,NA
28,05,3,1,Partial,Partial,"[[28, 22, 11, 5]]",1,0,GGG
28,06,5,2,Partial,Flat,"[[28, 22, 11, 15, 0, 6], [28, 22, 11, 5, 14, 6]]",NA,NA,NA
28,07,3,1,Partial,Flat,"[[28, 17, 1, 7]]",2,1,SGG
28,08,7,1,Partial,Flat,"[[28, 22, 11, 5, 14, 27, 21, 8]]",4,2,SSSGSGG
28,09,1,1,Partial,Flat,"[[28, 9]]",1,0,G
28,10,6,3,Partial,Flat,"[[28, 9, 3, 16, 29, 23, 10], [28, 17, 1, 7, 29, 23, 10], [28, 17, 1, 7, 18, 24, 10]]",NA,NA,NA
28,11,2,1,Partial,Flat,"[[28, 22, 11]]",1,0,GG
28,12,8,6,Partial,Partial,"[[28, 22, 11, 15, 0, 6, 19, 25, 12], [28, 22, 11, 5, 14, 6, 19, 25, 12], [28, 22, 11, 5, 14, 27, 21, 8, 12], [28, 9, 3, 16, 29, 23, 10, 4, 12], [28, 17, 1, 7, 29, 23, 10, 4, 12], [28, 17, 1, 7, 18, 24, 10, 4, 12]]",NA,NA,NA
28,13,6,1,Partial,Partial,"[[28, 17, 1, 7, 18, 24, 13]]",3,2,SSGSGG
28,14,4,1,Partial,Partial,"[[28, 22, 11, 5, 14]]",2,1,SGGG
28,15,3,1,Partial,Partial,"[[28, 22, 11, 15]]",2,1,SGG
28,16,3,1,Partial,Partial,"[[28, 9, 3, 16]]",2,1,SGG
28,17,1,1,Partial,Partial,"[[28, 17]]",1,0,G
28,18,4,1,Partial,Partial,"[[28, 17, 1, 7, 18]]",2,1,SGGG
28,19,6,2,Partial,Partial,"[[28, 22, 11, 15, 0, 6, 19], [28, 22, 11, 5, 14, 6, 19]]",NA,NA,NA
28,20,2,1,Partial,Partial,"[[28, 9, 20]]",1,0,GG
28,21,6,1,Partial,Partial,"[[28, 22, 11, 5, 14, 27, 21]]",4,1,SSSGGG
28,22,1,1,Partial,Partial,"[[28, 22]]",1,0,G
28,23,5,2,Partial,Partial,"[[28, 9, 3, 16, 29, 23], [28, 17, 1, 7, 29, 23]]",NA,NA,NA
28,24,5,1,Partial,Partial,"[[28, 17, 1, 7, 18, 24]]",3,1,SSGGG
28,25,7,2,Partial,Partial,"[[28, 22, 11, 15, 0, 6, 19, 25], [28, 22, 11, 5, 14, 6, 19, 25]]",NA,NA,NA
28,26,3,2,Partial,Partial,"[[28, 22, 11, 26], [28, 9, 20, 26]]",NA,NA,NA
28,27,5,1,Partial,Partial,"[[28, 22, 11, 5, 14, 27]]",2,2,SGSGG
28,29,4,2,Partial,Partial,"[[28, 9, 3, 16, 29], [28, 17, 1, 7, 29]]",NA,NA,NA
28,30,1,1,Partial,Tower,"[[28, 30]]",1,0,G
28,31,3,1,Partial,Tower,"[[28, 9, 20, 31]]",2,1,SGG
28,32,5,2,Partial,Tower,"[[28, 9, 3, 16, 29, 32], [28, 17, 1, 7, 29, 32]]",NA,NA,NA
28,33,5,1,Partial,Tower,"[[28, 17, 1, 7, 18, 33]]",3,1,SSGGG
28,34,6,1,Partial,Tower,"[[28, 22, 11, 5, 14, 27, 34]]",4,1,SSSGGG
28,35,7,2,Partial,Tower,"[[28, 22, 11, 15, 0, 6, 19, 35], [28, 22, 11, 5, 14, 6, 19, 35]]",NA,NA,NA
29,00,7,1,Partial,Partial,"[[29, 16, 3, 9, 20, 26, 15, 0]]",5,1,SSSSGGG
29,01,2,1,Partial,Partial,"[[29, 7, 1]]",1,0,GG
29,02,4,1,Partial,Partial,"[[29, 23, 10, 13, 2]]",2,1,SGGG
29,03,2,1,Partial,Partial,"[[29, 16, 3]]",1,0,GG
29,04,3,1,Partial,Partial,"[[29, 23, 10, 4]]",1,0,GGG
29,05,7,3,Partial,Partial,"[[29, 7, 1, 17, 28, 22, 11, 5], [29, 16, 3, 9, 28, 22, 11, 5], [29, 16, 3, 9, 20, 26, 11, 5]]",NA,NA,NA
29,06,7,1,Partial,Flat,"[[29, 23, 10, 4, 12, 25, 19, 6]]",4,2,SSSGSGG
29,07,1,1,Partial,Flat,"[[29, 7]]",1,0,G
29,08,5,2,Partial,Flat,"[[29, 23, 10, 13, 2, 8], [29, 23, 10, 4, 12, 8]]",NA,NA,NA
29,09,3,1,Partial,Flat,"[[29, 16, 3, 9]]",2,1,SGG
29,10,2,1,Partial,Flat,"[[29, 23, 10]]",1,0,GG
29,11,6,3,Partial,Flat,"[[29, 7, 1, 17, 28, 22, 11], [29, 16, 3, 9, 28, 22, 11], [29, 16, 3, 9, 20, 26, 11]]",NA,NA,NA
29,12,4,1,Partial,Partial,"[[29, 23, 10, 4, 12]]",2,1,SGGG
29,13,3,1,Partial,Partial,"[[29, 23, 10, 13]]",2,1,SGG
29,14,8,6,Partial,Partial,"[[29, 23, 10, 13, 2, 8, 21, 27, 14], [29, 23, 10, 4, 12, 8, 21, 27, 14], [29, 23, 10, 4, 12, 25, 19, 6, 14], [29, 7, 1, 17, 28, 22, 11, 5, 14], [29, 16, 3, 9, 28, 22, 11, 5, 14], [29, 16, 3, 9, 20, 26, 11, 5, 14]]",NA,NA,NA
29,15,6,1,Partial,Partial,"[[29, 16, 3, 9, 20, 26, 15]]",3,2,SSGSGG
29,16,1,1,Partial,Partial,"[[29, 16]]",1,0,G
29,17,3,1,Partial,Partial,"[[29, 7, 1, 17]]",2,1,SGG
29,18,2,1,Partial,Partial,"[[29, 7, 18]]",1,0,GG
29,19,6,1,Partial,Partial,"[[29, 23, 10, 4, 12, 25, 19]]",4,1,SSSGGG
29,20,4,1,Partial,Partial,"[[29, 16, 3, 9, 20]]",2,1,SGGG
29,21,6,2,Partial,Partial,"[[29, 23, 10, 13, 2, 8, 21], [29, 23, 10, 4, 12, 8, 21]]",NA,NA,NA
29,22,5,2,Partial,Partial,"[[29, 7, 1, 17, 28, 22], [29, 16, 3, 9, 28, 22]]",NA,NA,NA
29,23,1,1,Partial,Partial,"[[29, 23]]",1,0,G
29,24,3,2,Partial,Partial,"[[29, 23, 10, 24], [29, 7, 18, 24]]",NA,NA,NA
29,25,5,1,Partial,Partial,"[[29, 23, 10, 4, 12, 25]]",2,2,SGSGG
29,26,5,1,Partial,Partial,"[[29, 16, 3, 9, 20, 26]]",3,1,SSGGG
29,27,7,2,Partial,Partial,"[[29, 23, 10, 13, 2, 8, 21, 27], [29, 23, 10, 4, 12, 8, 21, 27]]",NA,NA,NA
29,28,4,2,Partial,Partial,"[[29, 7, 1, 17, 28], [29, 16, 3, 9, 28]]",NA,NA,NA
29,30,5,2,Partial,Tower,"[[29, 7, 1, 17, 28, 30], [29, 16, 3, 9, 28, 30]]",NA,NA,NA
29,31,5,1,Partial,Tower,"[[29, 16, 3, 9, 20, 31]]",3,1,SSGGG
29,32,1,1,Partial,Tower,"[[29, 32]]",1,0,G
29,33,3,1,Partial,Tower,"[[29, 7, 18, 33]]",2,1,SGG
29,34,7,2,Partial,Tower,"[[29, 23, 10, 13, 2, 8, 21, 34], [29, 23, 10, 4, 12, 8, 21, 34]]",NA,NA,NA
29,35,6,1,Partial,Tower,"[[29, 23, 10, 4, 12, 25, 35]]",4,1,SSSGGG
30,00,4,1,Tower,Partial,"[[30, 22, 11, 15, 0]]",2,1,SGGG
30,01,3,1,Tower,Partial,"[[30, 28, 17, 1]]",1,0,GGG
30,02,8,2,Tower,Partial,"[[30, 22, 11, 5, 14, 27, 21, 8, 2], [30, 28, 17, 1, 7, 18, 24, 13, 2]]",NA,NA,NA
30,03,3,1,Tower,Partial,"[[30, 28, 9, 3]]",1,0,GGG
30,04,8,3,Tower,Partial,"[[30, 28, 9, 3, 16, 29, 23, 10, 4], [30, 28, 17, 1, 7, 29, 23, 10, 4], [30, 28, 17, 1, 7, 18, 24, 10, 4]]",NA,NA,NA
30,05,3,1,Tower,Partial,"[[30, 22, 11, 5]]",1,0,GGG
30,06,5,2,Tower,Flat,"[[30, 22, 11, 15, 0, 6], [30, 22, 11, 5, 14, 6]]",NA,NA,NA
30,07,4,1,Tower,Flat,"[[30, 28, 17, 1, 7]]",1,1,GSGG
30,08,7,1,Tower,Flat,"[[30, 22, 11, 5, 14, 27, 21, 8]]",4,2,SSSGSGG
30,09,2,1,Tower,Flat,"[[30, 28, 9]]",1,0,GG
30,10,7,3,Tower,Flat,"[[30, 28, 9, 3, 16, 29, 23, 10], [30, 28, 17, 1, 7, 29, 23, 10], [30, 28, 17, 1, 7, 18, 24, 10]]",NA,NA,NA
30,11,2,1,Tower,Flat,"[[30, 22, 11]]",1,0,GG
30,12,8,3,Tower,Partial,"[[30, 22, 11, 15, 0, 6, 19, 25, 12], [30, 22, 11, 5, 14, 6, 19, 25, 12], [30, 22, 11, 5, 14, 27, 21, 8, 12]]",NA,NA,NA
30,13,7,1,Tower,Partial,"[[30, 28, 17, 1, 7, 18, 24, 13]]",4,2,SSSGSGG
30,14,4,1,Tower,Partial,"[[30, 22, 11, 5, 14]]",2,1,SGGG
30,15,3,1,Tower,Partial,"[[30, 22, 11, 15]]",2,1,SGG
30,16,4,1,Tower,Partial,"[[30, 28, 9, 3, 16]]",1,1,GSGG
30,17,2,1,Tower,Partial,"[[30, 28, 17]]",1,0,GG
30,18,5,1,Tower,Partial,"[[30, 28, 17, 1, 7, 18]]",3,1,SSGGG
30,19,6,2,Tower,Partial,"[[30, 22, 11, 15, 0, 6, 19], [30, 22, 11, 5, 14, 6, 19]]",NA,NA,NA
30,20,3,1,Tower,Partial,"[[30, 28, 9, 20]]",2,1,SGG
30,21,6,1,Tower,Partial,"[[30, 22, 11, 5, 14, 27, 21]]",4,1,SSSGGG
30,22,1,1,Tower,Partial,"[[30, 22]]",1,0,G
30,23,6,2,Tower,Partial,"[[30, 28, 9, 3, 16, 29, 23], [30, 28, 17, 1, 7, 29, 23]]",NA,NA,NA
30,24,6,1,Tower,Partial,"[[30, 28, 17, 1, 7, 18, 24]]",4,1,SSSGGG
30,25,7,2,Tower,Partial,"[[30, 22, 11, 15, 0, 6, 19, 25], [30, 22, 11, 5, 14, 6, 19, 25]]",NA,NA,NA
30,26,3,1,Tower,Partial,"[[30, 22, 11, 26]]",2,1,SGG
30,27,5,1,Tower,Partial,"[[30, 22, 11, 5, 14, 27]]",2,2,SGSGG
30,28,1,1,Tower,Partial,"[[30, 28]]",1,0,G
30,29,5,2,Tower,Partial,"[[30, 28, 9, 3, 16, 29], [30, 28, 17, 1, 7, 29]]",NA,NA,NA
30,31,4,2,Tower,Tower,"[[30, 22, 11, 26, 31], [30, 28, 9, 20, 31]]",NA,NA,NA
30,32,6,2,Tower,Tower,"[[30, 28, 9, 3, 16, 29, 32], [30, 28, 17, 1, 7, 29, 32]]",NA,NA,NA
30,33,6,1,Tower,Tower,"[[30, 28, 17, 1, 7, 18, 33]]",4,1,SSSGGG
30,34,6,1,Tower,Tower,"[[30, 22, 11, 5, 14, 27, 34]]",4,1,SSSGGG
30,35,7,2,Tower,Tower,"[[30, 22, 11, 15, 0, 6, 19, 35], [30, 22, 11, 5, 14, 6, 19, 35]]",NA,NA,NA
31,00,3,1,Tower,Partial,"[[31, 26, 15, 0]]",1,0,GGG
31,01,4,1,Tower,Partial,"[[31, 20, 9, 17, 1]]",2,1,SGGG
31,02,8,3,Tower,Partial,"[[31, 26, 11, 5, 14, 27, 21, 8, 2], [31, 26, 15, 0, 6, 27, 21, 8, 2], [31, 26, 15, 0, 6, 19, 25, 8, 2]]",NA,NA,NA
31,03,3,1,Tower,Partial,"[[31, 20, 9, 3]]",1,0,GGG
31,04,8,2,Tower,Partial,"[[31, 20, 9, 3, 16, 29, 23, 10, 4], [31, 26, 15, 0, 6, 19, 25, 12, 4]]",NA,NA,NA
31,05,3,1,Tower,Partial,"[[31, 26, 11, 5]]",1,0,GGG
31,06,4,1,Tower,Flat,"[[31, 26, 15, 0, 6]]",1,1,GSGG
31,07,5,2,Tower,Flat,"[[31, 20, 9, 17, 1, 7], [31, 20, 9, 3, 16, 7]]",NA,NA,NA
31,08,7,3,Tower,Flat,"[[31, 26, 11, 5, 14, 27, 21, 8], [31, 26, 15, 0, 6, 27, 21, 8], [31, 26, 15, 0, 6, 19, 25, 8]]",NA,NA,NA
31,09,2,1,Tower,Flat,"[[31, 20, 9]]",1,0,GG
31,10,7,1,Tower,Flat,"[[31, 20, 9, 3, 16, 29, 23, 10]]",4,2,SSSGSGG
31,11,2,1,Tower,Flat,"[[31, 26, 11]]",1,0,GG
31,12,7,1,Tower,Partial,"[[31, 26, 15, 0, 6, 19, 25, 12]]",4,2,SSSGSGG
31,13,8,3,Tower,Partial,"[[31, 20, 9, 17, 1, 7, 18, 24, 13], [31, 20, 9, 3, 16, 7, 18, 24, 13], [31, 20, 9, 3, 16, 29, 23, 10, 13]]",NA,NA,NA
31,14,4,1,Tower,Partial,"[[31, 26, 11, 5, 14]]",1,1,GSGG
31,15,2,1,Tower,Partial,"[[31, 26, 15]]",1,0,GG
31,16,4,1,Tower,Partial,"[[31, 20, 9, 3, 16]]",2,1,SGGG
31,17,3,1,Tower,Partial,"[[31, 20, 9, 17]]",2,1,SGG
31,18,6,2,Tower,Partial,"[[31, 20, 9, 17, 1, 7, 18], [31, 20, 9, 3, 16, 7, 18]]",NA,NA,NA
31,19,5,1,Tower,Partial,"[[31, 26, 15, 0, 6, 19]]",3,1,SSGGG
31,20,1,1,Tower,Partial,"[[31, 20]]",1,0,G
31,21,6,2,Tower,Partial,"[[31, 26, 11, 5, 14, 27, 21], [31, 26, 15, 0, 6, 27, 21]]",NA,NA,NA
31,22,3,1,Tower,Partial,"[[31, 26, 11, 22]]",2,1,SGG
31,23,6,1,Tower,Partial,"[[31, 20, 9, 3, 16, 29, 23]]",4,1,SSSGGG
31,24,7,2,Tower,Partial,"[[31, 20, 9, 17, 1, 7, 18, 24], [31, 20, 9, 3, 16, 7, 18, 24]]",NA,NA,NA
31,25,6,1,Tower,Partial,"[[31, 26, 15, 0, 6, 19, 25]]",4,1,SSSGGG
31,26,1,1,Tower,Partial,"[[31, 26]]",1,0,G
31,27,5,2,Tower,Partial,"[[31, 26, 11, 5, 14, 27], [31, 26, 15, 0, 6, 27]]",NA,NA,NA
31,28,3,1,Tower,Partial,"[[31, 20, 9, 28]]",2,1,SGG
31,29,5,1,Tower,Partial,"[[31, 20, 9, 3, 16, 29]]",2,2,SGSGG
31,30,4,2,Tower,Tower,"[[31, 20, 9, 28, 30], [31, 26, 11, 22, 30]]",NA,NA,NA
31,32,6,1,Tower,Tower,"[[31, 20, 9, 3, 16, 29, 32]]",4,1,SSSGGG
31,33,7,2,Tower,Tower,"[[31, 20, 9, 17, 1, 7, 18, 33], [31, 20, 9, 3, 16, 7, 18, 33]]",NA,NA,NA
31,34,6,2,Tower,Tower,"[[31, 26, 11, 5, 14, 27, 34], [31, 26, 15, 0, 6, 27, 34]]",NA,NA,NA
31,35,6,1,Tower,Tower,"[[31, 26, 15, 0, 6, 19, 35]]",4,1,SSSGGG
32,00,8,2,Tower,Partial,"[[32, 23, 10, 4, 12, 25, 19, 6, 0], [32, 29, 16, 3, 9, 20, 26, 15, 0]]",NA,NA,NA
32,01,3,1,Tower,Partial,"[[32, 29, 7, 1]]",1,0,GGG
32,02,4,1,Tower,Partial,"[[32, 23, 10, 13, 2]]",2,1,SGGG
32,03,3,1,Tower,Partial,"[[32, 29, 16, 3]]",1,0,GGG
32,04,3,1,Tower,Partial,"[[32, 23, 10, 4]]",1,0,GGG
32,05,8,3,Tower,Partial,"[[32, 29, 7, 1, 17, 28, 22, 11, 5], [32, 29, 16, 3, 9, 28, 22, 11, 5], [32, 29, 16, 3, 9, 20, 26, 11, 5]]",NA,NA,NA
32,06,7,1,Tower,Flat,"[[32, 23, 10, 4, 12, 25, 19, 6]]",4,2,SSSGSGG
32,07,2,1,Tower,Flat,"[[32, 29, 7]]",1,0,GG
32,08,5,2,Tower,Flat,"[[32, 23, 10, 13, 2, 8], [32, 23, 10, 4, 12, 8]]",NA,NA,NA
32,09,4,1,Tower,Flat,"[[32, 29, 16, 3, 9]]",1,1,GSGG
32,10,2,1,Tower,Flat,"[[32, 23, 10]]",1,0,GG
32,11,7,3,Tower,Flat,"[[32, 29, 7, 1, 17, 28, 22, 11], [32, 29, 16, 3, 9, 28, 22, 11], [32, 29, 16, 3, 9, 20, 26, 11]]",NA,NA,NA
32,12,4,1,Tower,Partial,"[[32, 23, 10, 4, 12]]",2,1,SGGG
32,13,3,1,Tower,Partial,"[[32, 23, 10, 13]]",2,1,SGG
32,14,8,3,Tower,Partial,"[[32, 23, 10, 13, 2, 8, 21, 27, 14], [32, 23, 10, 4, 12, 8, 21, 27, 14], [32, 23, 10, 4, 12, 25, 19, 6, 14]]",NA,NA,NA
32,15,7,1,Tower,Partial,"[[32, 29, 16, 3, 9, 20, 26, 15]]",4,2,SSSGSGG
32,16,2,1,Tower,Partial,"[[32, 29, 16]]",1,0,GG
32,17,4,1,Tower,Partial,"[[32, 29, 7, 1, 17]]",1,1,GSGG
32,18,3,1,Tower,Partial,"[[32, 29, 7, 18]]",2,1,SGG
32,19,6,1,Tower,Partial,"[[32, 23, 10, 4, 12, 25, 19]]",4,1,SSSGGG
32,20,5,1,Tower,Partial,"[[32, 29, 16, 3, 9, 20]]",3,1,SSGGG
32,21,6,2,Tower,Partial,"[[32, 23, 10, 13, 2, 8, 21], [32, 23, 10, 4, 12, 8, 21]]",NA,NA,NA
32,22,6,2,Tower,Partial,"[[32, 29, 7, 1, 17, 28, 22], [32, 29, 16, 3, 9, 28, 22]]",NA,NA,NA
32,23,1,1,Tower,Partial,"[[32, 23]]",1,0,G
32,24,3,1,Tower,Partial,"[[32, 23, 10, 24]]",2,1,SGG
32,25,5,1,Tower,Partial,"[[32, 23, 10, 4, 12, 25]]",2,2,SGSGG
32,26,6,1,Tower,Partial,"[[32, 29, 16, 3, 9, 20, 26]]",4,1,SSSGGG
32,27,7,2,Tower,Partial,"[[32, 23, 10, 13, 2, 8, 21, 27], [32, 23, 10, 4, 12, 8, 21, 27]]",NA,NA,NA
32,28,5,2,Tower,Partial,"[[32, 29, 7, 1, 17, 28], [32, 29, 16, 3, 9, 28]]",NA,NA,NA
32,29,1,1,Tower,Partial,"[[32, 29]]",1,0,G
32,30,6,2,Tower,Tower,"[[32, 29, 7, 1, 17, 28, 30], [32, 29, 16, 3, 9, 28, 30]]",NA,NA,NA
32,31,6,1,Tower,Tower,"[[32, 29, 16, 3, 9, 20, 31]]",4,1,SSSGGG
32,33,4,2,Tower,Tower,"[[32, 23, 10, 24, 33], [32, 29, 7, 18, 33]]",NA,NA,NA
32,34,7,2,Tower,Tower,"[[32, 23, 10, 13, 2, 8, 21, 34], [32, 23, 10, 4, 12, 8, 21, 34]]",NA,NA,NA
32,35,6,1,Tower,Tower,"[[32, 23, 10, 4, 12, 25, 35]]",4,1,SSSGGG
33,00,8,3,Tower,Partial,"[[33, 24, 10, 4, 12, 25, 19, 6, 0], [33, 24, 13, 2, 8, 25, 19, 6, 0], [33, 24, 13, 2, 8, 21, 27, 6, 0]]",NA,NA,NA
33,01,3,1,Tower,Partial,"[[33, 18, 7, 1]]",1,0,GGG
33,02,3,1,Tower,Partial,"[[33, 24, 13, 2]]",1,0,GGG
33,03,4,1,Tower,Partial,"[[33, 18, 7, 16, 3]]",2,1,SGGG
33,04,3,1,Tower,Partial,"[[33, 24, 10, 4]]",1,0,GGG
33,05,8,2,Tower,Partial,"[[33, 18, 7, 1, 17, 28, 22, 11, 5], [33, 24, 13, 2, 8, 21, 27, 14, 5]]",NA,NA,NA
33,06,7,3,Tower,Flat,"[[33, 24, 10, 4, 12, 25, 19, 6], [33, 24, 13, 2, 8, 25, 19, 6], [33, 24, 13, 2, 8, 21, 27, 6]]",NA,NA,NA
33,07,2,1,Tower,Flat,"[[33, 18, 7]]",1,0,GG
33,08,4,1,Tower,Flat,"[[33, 24, 13, 2, 8]]",1,1,GSGG
33,09,5,2,Tower,Flat,"[[33, 18, 7, 16, 3, 9], [33, 18, 7, 1, 17, 9]]",NA,NA,NA
33,10,2,1,Tower,Flat,"[[33, 24, 10]]",1,0,GG
33,11,7,1,Tower,Flat,"[[33, 18, 7, 1, 17, 28, 22, 11]]",4,2,SSSGSGG
33,12,4,1,Tower,Partial,"[[33, 24, 10, 4, 12]]",1,1,GSGG
33,13,2,1,Tower,Partial,"[[33, 24, 13]]",1,0,GG
33,14,7,1,Tower,Partial,"[[33, 24, 13, 2, 8, 21, 27, 14]]",4,2,SSSGSGG
33,15,8,3,Tower,Partial,"[[33, 18, 7, 16, 3, 9, 20, 26, 15], [33, 18, 7, 1, 17, 9, 20, 26, 15], [33, 18, 7, 1, 17, 28, 22, 11, 15]]",NA,NA,NA
33,16,3,1,Tower,Partial,"[[33, 18, 7, 16]]",2,1,SGG
33,17,4,1,Tower,Partial,"[[33, 18, 7, 1, 17]]",2,1,SGGG
33,18,1,1,Tower,Partial,"[[33, 18]]",1,0,G
33,19,6,2,Tower,Partial,"[[33, 24, 10, 4, 12, 25, 19], [33, 24, 13, 2, 8, 25, 19]]",NA,NA,NA
33,20,6,2,Tower,Partial,"[[33, 18, 7, 16, 3, 9, 20], [33, 18, 7, 1, 17, 9, 20]]",NA,NA,NA
33,21,5,1,Tower,Partial,"[[33, 24, 13, 2, 8, 21]]",3,1,SSGGG
33,22,6,1,Tower,Partial,"[[33, 18, 7, 1, 17, 28, 22]]",4,1,SSSGGG
33,23,3,1,Tower,Partial,"[[33, 24, 10, 23]]",2,1,SGG
33,24,1,1,Tower,Partial,"[[33, 24]]",1,0,G
33,25,5,2,Tower,Partial,"[[33, 24, 10, 4, 12, 25], [33, 24, 13, 2, 8, 25]]",NA,NA,NA
33,26,7,2,Tower,Partial,"[[33, 18, 7, 16, 3, 9, 20, 26], [33, 18, 7, 1, 17, 9, 20, 26]]",NA,NA,NA
33,27,6,1,Tower,Partial,"[[33, 24, 13, 2, 8, 21, 27]]",4,1,SSSGGG
33,28,5,1,Tower,Partial,"[[33, 18, 7, 1, 17, 28]]",2,2,SGSGG
33,29,3,1,Tower,Partial,"[[33, 18, 7, 29]]",2,1,SGG
33,30,6,1,Tower,Tower,"[[33, 18, 7, 1, 17, 28, 30]]",4,1,SSSGGG
33,31,7,2,Tower,Tower,"[[33, 18, 7, 16, 3, 9, 20, 31], [33, 18, 7, 1, 17, 9, 20, 31]]",NA,NA,NA
33,32,4,2,Tower,Tower,"[[33, 18, 7, 29, 32], [33, 24, 10, 23, 32]]",NA,NA,NA
33,34,6,1,Tower,Tower,"[[33, 24, 13, 2, 8, 21, 34]]",4,1,SSSGGG
33,35,6,2,Tower,Tower,"[[33, 24, 10, 4, 12, 25, 35], [33, 24, 13, 2, 8, 25, 35]]",NA,NA,NA
34,00,3,1,Tower,Partial,"[[34, 27, 6, 0]]",1,0,GGG
34,01,8,2,Tower,Partial,"[[34, 21, 8, 2, 13, 24, 18, 7, 1], [34, 27, 14, 5, 11, 22, 28, 17, 1]]",NA,NA,NA
34,02,3,1,Tower,Partial,"[[34, 21, 8, 2]]",1,0,GGG
34,03,8,3,Tower,Partial,"[[34, 27, 6, 0, 15, 26, 20, 9, 3], [34, 27, 14, 5, 11, 26, 20, 9, 3], [34, 27, 14, 5, 11, 22, 28, 9, 3]]",NA,NA,NA
34,04,4,1,Tower,Partial,"[[34, 21, 8, 12, 4]]",2,1,SGGG
34,05,3,1,Tower,Partial,"[[34, 27, 14, 5]]",1,0,GGG
34,06,2,1,Tower,Flat,"[[34, 27, 6]]",1,0,GG
34,07,7,1,Tower,Flat,"[[34, 21, 8, 2, 13, 24, 18, 7]]",4,2,SSSGSGG
34,08,2,1,Tower,Flat,"[[34, 21, 8]]",1,0,GG
34,09,7,3,Tower,Flat,"[[34, 27, 6, 0, 15, 26, 20, 9], [34, 27, 14, 5, 11, 26, 20, 9], [34, 27, 14, 5, 11, 22, 28, 9]]",NA,NA,NA
34,10,5,2,Tower,Flat,"[[34, 21, 8, 12, 4, 10], [34, 21, 8, 2, 13, 10]]",NA,NA,NA
34,11,4,1,Tower,Flat,"[[34, 27, 14, 5, 11]]",1,1,GSGG
34,12,3,1,Tower,Partial,"[[34, 21, 8, 12]]",2,1,SGG
34,13,4,1,Tower,Partial,"[[34, 21, 8, 2, 13]]",2,1,SGGG
34,14,2,1,Tower,Partial,"[[34, 27, 14]]",1,0,GG
34,15,4,1,Tower,Partial,"[[34, 27, 6, 0, 15]]",1,1,GSGG
34,16,8,3,Tower,Partial,"[[34, 21, 8, 12, 4, 10, 23, 29, 16], [34, 21, 8, 2, 13, 10, 23, 29, 16], [34, 21, 8, 2, 13, 24, 18, 7, 16]]",NA,NA,NA
34,17,7,1,Tower,Partial,"[[34, 27, 14, 5, 11, 22, 28, 17]]",4,2,SSSGSGG
34,18,6,1,Tower,Partial,"[[34, 21, 8, 2, 13, 24, 18]]",4,1,SSSGGG
34,19,3,1,Tower,Partial,"[[34, 27, 6, 19]]",2,1,SGG
34,20,6,2,Tower,Partial,"[[34, 27, 6, 0, 15, 26, 20], [34, 27, 14, 5, 11, 26, 20]]",NA,NA,NA
34,21,1,1,Tower,Partial,"[[34, 21]]",1,0,G
34,22,5,1,Tower,Partial,"[[34, 27, 14, 5, 11, 22]]",3,1,SSGGG
34,23,6,2,Tower,Partial,"[[34, 21, 8, 12, 4, 10, 23], [34, 21, 8, 2, 13, 10, 23]]",NA,NA,NA
34,24,5,1,Tower,Partial,"[[34, 21, 8, 2, 13, 24]]",2,2,SGSGG
34,25,3,1,Tower,Partial,"[[34, 21, 8, 25]]",2,1,SGG
34,26,5,2,Tower,Partial,"[[34, 27, 6, 0, 15, 26], [34, 27, 14, 5, 11, 26]]",NA,NA,NA
34,27,1,1,Tower,Partial,"[[34, 27]]",1,0,G
34,28,6,1,Tower,Partial,"[[34, 27, 14, 5, 11, 22, 28]]",4,1,SSSGGG
34,29,7,2,Tower,Partial,"[[34, 21, 8, 12, 4, 10, 23, 29], [34, 21, 8, 2, 13, 10, 23, 29]]",NA,NA,NA
34,30,6,1,Tower,Tower,"[[34, 27, 14, 5, 11, 22, 30]]",4,1,SSSGGG
34,31,6,2,Tower,Tower,"[[34, 27, 6, 0, 15, 26, 31], [34, 27, 14, 5, 11, 26, 31]]",NA,NA,NA
34,32,7,2,Tower,Tower,"[[34, 21, 8, 12, 4, 10, 23, 32], [34, 21, 8, 2, 13, 10, 23, 32]]",NA,NA,NA
34,33,6,1,Tower,Tower,"[[34, 21, 8, 2, 13, 24, 33]]",4,1,SSSGGG
34,35,4,2,Tower,Tower,"[[34, 21, 8, 25, 35], [34, 27, 6, 19, 35]]",NA,NA,NA
35,00,3,1,Tower,Partial,"[[35, 19, 6, 0]]",1,0,GGG
35,01,8,3,Tower,Partial,"[[35, 25, 8, 2, 13, 24, 18, 7, 1], [35, 25, 12, 4, 10, 24, 18, 7, 1], [35, 25, 12, 4, 10, 23, 29, 7, 1]]",NA,NA,NA
35,02,3,1,Tower,Partial,"[[35, 25, 8, 2]]",1,0,GGG
35,03,8,2,Tower,Partial,"[[35, 19, 6, 0, 15, 26, 20, 9, 3], [35, 25, 12, 4, 10, 23, 29, 16, 3]]",NA,NA,NA
35,04,3,1,Tower,Partial,"[[35, 25, 12, 4]]",1,0,GGG
